"id";"idResource";"idProject";"refType";"refId";"rate";"assignedWork";"realWork";"leftWork";"plannedWork";"idle";"realStartDate";"realEndDate";"comment";"plannedStartDate";"plannedEndDate";"idRole";"dailyCost";"newDailyCost";"assignedCost";"realCost";"leftCost";"plannedCost";"billedWork";"notPlannedWork"
"6059";"4";"0";"Activity";"1720";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6060";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6061";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6062";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6063";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6064";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6065";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6066";"4";"0";"Activity";"1727";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6067";"4";"0";"Activity";"1734";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6068";"4";"0";"Activity";"1735";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6069";"4";"0";"Activity";"1735";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6070";"4";"0";"Activity";"1735";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6071";"4";"0";"Activity";"1735";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6072";"4";"0";"Activity";"1735";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6073";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6074";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6075";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6076";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6077";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6078";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6079";"4";"0";"Activity";"1740";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6080";"4";"0";"Activity";"1747";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6081";"4";"0";"Activity";"1748";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6082";"4";"0";"Activity";"1749";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6083";"4";"0";"Activity";"1750";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6084";"4";"0";"Activity";"1751";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6085";"4";"0";"Activity";"1752";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6086";"4";"0";"Activity";"1753";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6087";"4";"0";"Activity";"1754";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6088";"4";"0";"Activity";"1755";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6089";"4";"0";"Activity";"1756";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6090";"4";"0";"Activity";"1757";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6091";"4";"0";"Activity";"1758";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6092";"4";"0";"Activity";"1759";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6093";"4";"0";"Activity";"1760";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6094";"4";"0";"Activity";"1761";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6095";"4";"0";"Activity";"1762";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6096";"4";"0";"Activity";"1763";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6097";"4";"0";"Activity";"1764";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6098";"4";"0";"Activity";"1765";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6099";"4";"0";"Activity";"1766";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6100";"4";"0";"Activity";"1767";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6101";"4";"0";"Activity";"1768";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6102";"4";"0";"Activity";"1769";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6103";"4";"0";"Activity";"1770";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6104";"4";"0";"Activity";"1771";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6105";"4";"0";"Activity";"1772";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6106";"4";"0";"Activity";"1773";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6107";"4";"0";"Activity";"1774";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6108";"4";"0";"Activity";"1775";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6109";"4";"0";"Activity";"1776";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6110";"4";"0";"Activity";"1777";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6111";"4";"0";"Activity";"1778";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6112";"4";"0";"Activity";"1779";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6113";"4";"0";"Activity";"1780";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6114";"4";"0";"Activity";"1781";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6115";"4";"0";"Activity";"1782";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6116";"4";"0";"Activity";"1783";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6117";"4";"0";"Activity";"1784";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6118";"4";"0";"Activity";"1785";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6119";"4";"0";"Activity";"1786";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6120";"4";"0";"Activity";"1787";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6121";"4";"0";"Activity";"1788";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6122";"4";"0";"Activity";"1789";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6123";"4";"0";"Activity";"1790";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6124";"4";"0";"Activity";"1791";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6125";"4";"0";"Activity";"1792";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6126";"4";"0";"Activity";"1793";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6127";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6128";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6129";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6130";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6131";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6132";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6133";"4";"0";"Activity";"1794";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6134";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6135";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6136";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6137";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6138";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6139";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6140";"4";"0";"Activity";"1801";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6141";"4";"0";"Activity";"1808";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6142";"4";"0";"Activity";"1809";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6143";"4";"0";"Activity";"1810";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6144";"4";"0";"Activity";"1811";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6145";"4";"0";"Activity";"1812";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6146";"4";"0";"Activity";"1813";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6147";"4";"0";"Activity";"1814";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6148";"4";"0";"Activity";"1815";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6149";"4";"0";"Activity";"1816";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6150";"4";"0";"Activity";"1817";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6151";"4";"0";"Activity";"1818";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6152";"4";"0";"Activity";"1819";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6153";"4";"0";"Activity";"1820";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6154";"4";"0";"Activity";"1821";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6155";"4";"0";"Activity";"1822";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6156";"4";"0";"Activity";"1823";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6157";"4";"0";"Activity";"1824";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6158";"4";"0";"Activity";"1825";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6159";"4";"0";"Activity";"1826";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6160";"4";"0";"Activity";"1827";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6161";"4";"0";"Activity";"1828";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6162";"4";"0";"Activity";"1829";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6163";"4";"0";"Activity";"1830";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6164";"4";"0";"Activity";"1831";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6165";"4";"0";"Activity";"1832";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6166";"4";"0";"Activity";"1833";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6167";"4";"0";"Activity";"1834";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6168";"4";"0";"Activity";"1835";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6169";"4";"0";"Activity";"1836";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6170";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6171";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6172";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6173";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6174";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6175";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6176";"4";"0";"Activity";"1837";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6177";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6178";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6179";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6180";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6181";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6182";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6183";"4";"0";"Activity";"1844";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6184";"4";"0";"Activity";"1851";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6185";"4";"0";"Activity";"1852";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6186";"4";"0";"Activity";"1853";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6187";"4";"0";"Activity";"1854";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6188";"4";"0";"Activity";"1855";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
"6189";"4";"0";"Activity";"1856";"100";"0.00000";NULL;"0.00000";NULL;"0";NULL;NULL;NULL;NULL;NULL;"6";"490.00";NULL;NULL;NULL;NULL;NULL;"0.00";"0.00000"
